,dhlabid,urn,lenker,title,authors,oaiid,city,year,publisher,langs,subjects,ddc,genres,literaryform,kristin,sesamid,isbn10,timestamp,doctype,ocr_creator,ocr_timestamp
15990,100027654,URN:NBN:no-nb_digibok_2010121605017,Vis element,"Barnas bok om fjellvandring : fra hytte til hytte, med telt og i snøhule","Berg , Øivind",,[Oslo],1994,Damm : I samarbeid med DNT,nob,Friluftsliv / friluftsliv / fjellturer / naturopplevelser / fjellsport / barn,796.51,,Faglitteratur,,,,,,,
15991,100027656,URN:NBN:no-nb_digibok_2010121605041,Vis element,Seieren,"Pini , Wendy / Pini , Richard",,Oslo,1994,Semic,nob,,,,Skjønn,Skjønn,,,,,,
15992,100074646,URN:NBN:no-nb_digibok_2012011606026,Vis element,Fritt svev,"Alvær , Frøydis / Barth , Kyrre .",,[Oslo],1994,Cappelen,nob,barnebøker / foreldre / barn / dyr,839.823,fiction,Skjønnlitteratur,,,,,,,
15993,100073473,URN:NBN:no-nb_digibok_2012020108132,Vis element,Katten på Sjørøverøya,"Bang , Karin / Dybvig , Per",,[Oslo],1994,Bonnier Carlsen,nob,billedbøker / eventyr / hjelpsomhet / sjørøveri / skjønnlitteratur / barnebøker,839.823,short story,Skjønnlitteratur,,,,,,,
15994,100070223,URN:NBN:no-nb_digibok_2012052105013,Vis element,Edvard fra Strandgaten,"Armand , Yngvil / Øyen , Wenche",,[Bergen],1994,Eide,nob,Musikk / Biografier / grieg / edvard / komponister / 1843-1907 / billedbøker / musikk / barnebøker,780.92,biography,Faglitteratur,,,,,,,
15995,100070743,URN:NBN:no-nb_digibok_2012053108180,Vis element,Og vi er musikanter : Juniorboka for C-instrumenter + skarptromme,,,Oslo,1994,Norsk musikforl.,nob,undervisning / barn / tromme / skarptromme / c-instrumenter / musikkorps,788.076,,Fag,Fag,,,,,,
15996,100080276,URN:NBN:no-nb_digibok_2012062108077,Vis element,Hoppsasa hopper høyere,"Tveit , Tore / Normann , Bodil",,Oslo,1994,Solum,nob,lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
15997,100093186,URN:NBN:no-nb_digibok_2012071108000,Vis element,Blekkulf : aktivitetsbok: Delfinetta,"Roestad , Bente / Strand , Ann Christin",,Oslo,1994,Grøndahl Dreyer,nob,Aktivitetsbøker,793.7,,Faglitteratur,,,,,,,
15998,100095232,URN:NBN:no-nb_digibok_2012072508139,Vis element,Bibelpantomimer : til kirkeårets tekster. Hefte 5 : Dere er vitner : Kristi himmelfartsdag - 3. søndag e. pinse + 1. og 17. mai,"Foss , Øyvind",,[Øysletta],1994,Ø. Foss,nob,Undervisning / Kristne kirke / Barn / Pantomime / lærebøker / grunnskolen / kristendomskunnskap,,,Faglitteratur,,,,,,,
15999,100095842,URN:NBN:no-nb_digibok_2012072508279,Vis element,Bibelpantomimer : til kirkeårets tekster. Hefte 4 : Den tomme graven : skjærtorsdag - 5. søndag etter påske,"Foss , Øyvind",,[Øysletta],1994,Ø. Foss,nob,Undervisning / Kristne kirke / Barn / Pantomime / lærebøker / grunnskolen / kristendomskunnskap,,,Faglitteratur,,,,,,,
16000,100098619,URN:NBN:no-nb_digibok_2012080308173,Vis element,Kaptein Sabeltann og jakten på sultanens skatt!,"Formoe , Terje / Myklebust , Morten",,[Oslo],1994,Gyldendal,nob,tegneserier,741.59481,,Skjønn,Skjønn,,,,,,
16001,100100364,URN:NBN:no-nb_digibok_2012080808124,Vis element,Aspirant : 4H-oppgave for aspiranter,"Haug , Håkon",,Skjetten,1994,Noske 4H,nob,,,,Faglitteratur,,,,,,,
16002,100102777,URN:NBN:no-nb_digibok_2012082008044,Vis element,Og vi er musikanter : Juniorboka for B♭-instrumenter Messingblåsere,,,Oslo,1994,Norsk musikforl.,nob,undervisning / barn / trompet / horn / barytonhorn,788.9076,,Fag,Fag,,,,,,
16003,100109068,URN:NBN:no-nb_digibok_2012082938029,Vis element,Rikkes alfabet : et møte med Norsk folkemuseum,"Færden , Else / Munthe , Kjersti Sissener / Andresen , Marianne",,Oslo,1994,Huitfeldt : I samarbeid med Norsk folkemuseums venner,nob,Museer / musser / museer / norge / oslo / kulturhistorie / museum / barn / historie / norsk / folkemuseum,948.10074,,Faglitteratur,,,,,,,
16004,100106327,URN:NBN:no-nb_digibok_2012083108003,Vis element,Sammy vil ikke sove,"Szekeres , Cyndy / Szekeres , Cyndy / Ihlen , Liv",,Oslo,1994,Forlagshuset,nob,,,,Skjønn,Skjønn,,,,,,
16005,100105565,URN:NBN:no-nb_digibok_2012083108069,Vis element,Blekkulf : aktivitetsbok: Sjøhesten,"Roestad , Bente / Strand , Ann Christin",,Oslo,1994,Grøndahl Dreyer,nob,Aktivitetsbøker / naturvern,793.7,,Faglitteratur,,,,,,,
16006,100107273,URN:NBN:no-nb_digibok_2012090508132,Vis element,Tenner,"Bjorvatn , Kjell / Valberg , Bård E.",,Birkeland,1994,Exodus,nob,Dentistry / Tooth / Popular Works [PT] / Odontologi / tenner,,,Fag,Fag,,,,,,
16007,100109371,URN:NBN:no-nb_digibok_2012091408089,Vis element,Norske folkeeventyr,"Asbjørnsen , P. Chr . ( Peter Christen ) / Østberg , Henning / Moe , Jørgen",,[Oslo],1994,Damms antikvariat,nob,,398.209481,,Skjønn,Skjønn,,,,,,
16008,100109513,URN:NBN:no-nb_digibok_2012091708062,Vis element,Spørrebok for hele familien : 1000 spørsmål og svar,"Christensen , Camilla B.",,[Oslo],1994,Mortensen,nob,Spørrebøker,793.7,,Faglitteratur,,,,,,,
16009,100109531,URN:NBN:no-nb_digibok_2012091708083,Vis element,Drømmesykkel,"Vik , Walter / Holmberg , Mikael",,[Oslo],1994,Cappelen,nob,skjønnlitteratur / barnebøker / lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16010,100110647,URN:NBN:no-nb_digibok_2012092408038,Vis element,Kors på halsen,"Lindboe , Karin Kinge / Belsvik , Inger Lise",,Oslo,1994,Aschehoug,nob,barnelitteratur / barnebøker / barn / dyr / vennskap / voksne,839.823,fiction,Skjønnlitteratur,,,,,,,
16011,100113437,URN:NBN:no-nb_digibok_2012100907052,Vis element,Bedre å bo under en stein i skogen,"Newth , Philip / Newth , Philip",,Oslo,1994,Tiden,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16012,100115222,URN:NBN:no-nb_digibok_2012101708087,Vis element,Med sekk på ryggen : barnas villmarksbok,"Farstad , Espen / Larsen , Dag Heyerdahl / Kaardahl , Anders",,[Oslo],1994,Gyldendal : Bokklubbens barn,nob,Friluftsliv / friluftsliv / barn / skogturer / håndverk / villmarksliv / teltliv / maur / astronomi / fiske,796.5,,Faglitteratur,,,,,,,
16013,100117521,URN:NBN:no-nb_digibok_2012103106084,Vis element,Robinson Crusoe Larsen,"Newth , Philip / Newth , Philip",,Asker,1994,Teknisk forl.,nob,lettlesingsbøker / barnebøker / robinsonader / lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16014,100119547,URN:NBN:no-nb_digibok_2012110608061,Vis element,Og vi er musikanter : Juniorboka for B♭-instrumenter Treblåsere,,,Oslo,1994,Norsk musikforl.,nob,treblåsere / undervisning / barn / klarinett,788.9,,Fag,Fag,,,,,,
16015,100126517,URN:NBN:no-nb_digibok_2012110807055,Vis element,Kråkeslottet,"Mørck , Sidsel / Hagen , Olav .",,Oslo,1994,Aschehoug,nob,barnelitteratur / barnebøker / sorg / barn / foreldre,839.823,fiction,Skjønnlitteratur,,,,,,,
16016,100121018,URN:NBN:no-nb_digibok_2012111406144,Vis element,Johanne og hemmeligheten i Paris,"Røsth , Gro / Andersen , Johanne Emilie",,Oslo,1994,Tiden,nob,barnebøker / sorg / barn / foreldre / ferie,839.823,fiction,Skjønnlitteratur,,,,,,,
16017,100121187,URN:NBN:no-nb_digibok_2012111506021,Vis element,I Satans tid,"Selmas , Holger / Malvin , M. M.",,[Oslo],1994,Damm,nob,djevledyrking / fortellinger / okkultisme / satanisme / ungdomsbøker / lettlesingsbøker / lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16018,100121198,URN:NBN:no-nb_digibok_2012111506050,Vis element,I samme rom,"Dæhli , Liz Bente L. / Rudi , Robert",,[Oslo],1994,Cappelen,nob,ungdomsbøker / flytting,839.823,fiction,Skjønnlitteratur,,,,,,,
16019,100122139,URN:NBN:no-nb_digibok_2012111906103,Vis element,Teodora og de tre mammaene,"Færden , Else / Øien , Jan-Kåre",,[Oslo],1994,Bonnier Carlsen,nob,skjønnlitteratur / barnebøker / morsrollen / billedbøker / foreldr,839.823,fiction,Skjønnlitteratur,,,,,,,
16020,100121397,URN:NBN:no-nb_digibok_2012112206045,Vis element,"Reiseguide for hele familien : Sverige, Danmark, Finland","Espeland , Edda / Lædre , Reidun",,,1994,Mortensen,nob,Europa / Reiser / reisehåndbøker / guider / norden,914.804,,Faglitteratur,,,,,,,
16021,100123368,URN:NBN:no-nb_digibok_2012120505008,Vis element,På interrail,"Rafaelsen , Ellinor / Barcilon , David",,Oslo,1994,Gyldendal,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16022,100124454,URN:NBN:no-nb_digibok_2012121206155,Vis element,Edderkoppen,"Rafaelsen , Ellinor / Barcilon , David",,Oslo,1994,Gyldendal,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16023,100132560,URN:NBN:no-nb_digibok_2013011005043,Vis element,Pluss og minus buss,"Riis , Annie / Berg , Alf-Kaare / Berg , Alf-Kaare",,Oslo,1994,Aschehoug,nob,billedbøker / tall / regler / barnerim,839.821,fiction,Skjønnlitteratur,,,,,,,
16024,100129305,URN:NBN:no-nb_digibok_2013011506063,Vis element,Lines rom,"Hølleland , Øistein / Mei , Qian . / Qian Mei",,[Oslo],1994,Damm,nob,ungdomslitteratur / skjønnlitteratur / barnebøker / døden / sorg / ungdomsbøker / lettlesingsbøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16025,100130786,URN:NBN:no-nb_digibok_2013012306037,Vis element,Forliset,"Skjønsberg , Harald / Nyka , Justyna",,[Oslo],1994,Damm,nob,krig / svik / spenning / lettlest / lettlesingsbøker / ungdomsbøker1. / verdenskrig,839.823,fiction,Skjønnlitteratur,,,,,,,
16026,100132797,URN:NBN:no-nb_digibok_2013012506254,Vis element,Forelska,"Riis , Annie / Ragde , Anne B. / Scheen , Kjersti / Sandberg , Kristín A. / Helgesen , Anne / Fugelli , Aksel / Männikkö , Lise / Kjærnli , Tone / Ensby , Kitty / Eide , Torill / Berggren , Arne",,[Oslo],1994,Cappelen,nob,noveller / ungdomsbøker / forelskelse / fortellinger,839.823008 / 839.823,short story,Skjønnlitteratur,,,,,,,
16027,100137373,URN:NBN:no-nb_digibok_2013012508006,Vis element,Svart natt,"Borøchstein , Ove / Kutal , Firuz",,[Oslo],1994,Damm,nob,ungdomsbøker / nynazisme / skjønnlitteratur / roman / ungdomsbok,839.823,fiction,Skjønnlitteratur,,,,,,,
16028,100137500,URN:NBN:no-nb_digibok_2013013008004,Vis element,Dauingen fra skjæret,"Sem , Gunnar / Kongsgaard , Ingerlise Karlsen",,[Oslo],1994,Bokklubbens barn,nob,ungdomsbøker / spenningslitteratur,839.823,fiction,Skjønnlitteratur,,,,,,,
16029,100143621,URN:NBN:no-nb_digibok_2013040807088,Vis element,Den usynlige prinsen,"Bremnes , Geir A. / Kramer , Hilde",,[Oslo],1994,Cappelen,nob,barnebøker / eventyr / trolldom / skjønnlitteratur,839.823,fiction,Skjønnlitteratur,,,,,,,
16030,100148168,URN:NBN:no-nb_digibok_2013051406039,Vis element,Begynnelse : noveller,"Stuksrud , Anne Connie / Pedersen , Tore Bernitz",,Oslo,1994,Aschehoug,nob,homofili / spisevegring / sjalusi / noveller / ungdom / ungdomsbøker / spiseforstyrrelser / fortellinger,839.823,fiction,Skjønnlitteratur,,,,,,,
16031,100153155,URN:NBN:no-nb_digibok_2013061906000,Vis element,Tvillingspanerne og de gamle som forsvant,"Hagen , Guri Børrehaug / Ringstad , John",,[Oslo],1994,Cappelen,nob,spenning / barnebøker / spenningslitteratur,839.823,fiction,Skjønnlitteratur,,,,,,,
16032,100154185,URN:NBN:no-nb_digibok_2013062106170,Vis element,Mer fysikk på roterommet : fysikkforsøk for ungdom,"Ormestad , Helmut / Andersen , Svenn Lilledal / Øgrim , Otto",,[Oslo],1994,Universitetsforl.,nob,Fysikk / Fysikkundervisning / Fysikkeksperimenter / Demonstrasjoner / Populærfysikk / Eksperimenter / fysikk / eksperimenter / forsøk / demonstrasjoner / populærfysikkfysikkundervisning / eksperiment / fysikkeksperiment / populærvitenskap / øvelser / fysikkforsøk,,,Fag,Fag,,,,,,
16033,100170606,URN:NBN:no-nb_digibok_2013062438147,Vis element,"Oker, Rut og fargene","Hagen , Lise / Hagen , Lise / Øien , Jan-Kåre",,Oslo,1994,Aschehoug,nob,Kunst / Fysikk / farger / fargelære / billedbøker / barnebøker / bildebok / barn,535.6,,Faglitteratur,,,,,,,
16034,100160292,URN:NBN:no-nb_digibok_2013072308077,Vis element,H.C. Andersen. 1 : Den stygge andungen ; Kloss-Hans ; Keiserens nye klær,"Andersen , H. C. ( Hans Christian ) / Andersson , Rune Johan",,[Oslo],1994,Damm,nob,barnebøker / eventyr / danske,839.813,fiction,Skjønnlitteratur,,,,,,,
16035,100161158,URN:NBN:no-nb_digibok_2013073008093,Vis element,Kåre Kapps store spørrebok,"Kapp , Kåre",,[Oslo],1994,Damm,nob,Spørrebøker,793.7,,Faglitteratur,,,,,,,
16036,100164230,URN:NBN:no-nb_digibok_2013080508395,Vis element,Skjulte ærend,"Eide , Torill / Næss , Mona",,[Oslo],1994,Ungdomsbokklubben,nob,roman / skjønnlitteratur / ungdomsbok,839.823,fiction,Skjønnlitteratur,,,,,,,
16037,100164971,URN:NBN:no-nb_digibok_2013080608088,Vis element,Blå strenger,"Horvei , Truls / Malvin , M. M.",,Oslo,1994,Aschehoug,nob,ungdomslitteratur / ungdomsbøker / musikk / pubertet,839.823,fiction,Skjønnlitteratur,,,,,,,
16038,100167354,URN:NBN:no-nb_digibok_2013091106095,Vis element,Svømmersken : ungdomsroman,"Knutsen , Per / Renberg , Marius",,[Oslo],1994,Cappelen,nob,skjønnlitteratur / ungdomsbok / roman / homofili / innvandrere / psykiske / kriser / ungdomsbøker / omsorgssvikt / homoseksualitet,839.823,fiction,Skjønnlitteratur,,,,,,,
16039,100168496,URN:NBN:no-nb_digibok_2013091905073,Vis element,Langsom trio,"Fretheim , Tor / Arnfinsen , Inger",,Oslo,1994,Gyldendal,nob,skjønnlitteratur / roman / ungdomsbøker / vennskap / krig / ungdomslitteratur / foreldre / barn,839.823,fiction,Skjønnlitteratur,,,,,,,
16040,100494747,URN:NBN:no-nb_digibok_2013092308032,Vis element,Den grønne votten,"Prøysen , Alf / Rud , Borghild",,Oslo,1994,Tiden,nob,,839.823,short story,Skjønnlitteratur,,,,,,,
16041,100494812,URN:NBN:no-nb_digibok_2013092338002,Vis element,Halvmetern,"Prøysen , Alf / Ahlbom , Jens",,[Oslo],1994,Tiden,nob,Hunder / hunder / billedbøker / dyr,839.823,short story,Skjønnlitteratur,,,,,,,
16042,100174635,URN:NBN:no-nb_digibok_2013100305183,Vis element,5 på reise,"Vestly , Anne-Cath . / Vestly , Anne-Cath . / Vestly , Johan",,[Oslo],1994,Tiden,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16043,100174223,URN:NBN:no-nb_digibok_2013102106039,Vis element,Sirkus Mikkelikski,"Prøysen , Alf / Dahl , Hans Normann",,Oslo,1994,Tiden,nob,barnebøker / dyrefortellinger / tivoli / sirkus,839.823,short story,Skjønnlitteratur,,,,,,,
16044,100177401,URN:NBN:no-nb_digibok_2013110808022,Vis element,Barnas egen spørrebok. 4,"Dyrkorn , Harald / Dyrkorn , Harald",,[Oslo],1994,Damm,nob,Spørrebøker,793.7,,Faglitteratur,,,,,,,
16045,100178255,URN:NBN:no-nb_digibok_2013111908004,Vis element,På hjørnet om kvelden,"Hjorth , Vigdis / Øien , Jan-Kåre",,[Oslo],1994,Cappelen,nob,barnelitteratur / barnebøker / forelskelse,839.823,fiction,Skjønnlitteratur,,,,,,,
16046,100180667,URN:NBN:no-nb_digibok_2013120205147,Vis element,Fia-barnet,"Bohmann , Gunn / Johnsen , Kristin Berg",,Oslo,1994,Gyldendal,nob,Maternal Deprivation / Child Abuse / Child welfare / Foster Home Care / Mother-Child Relations / barnelitteratur / barnevern / fortellinger / fosterhjem / barnebøker / fosterbarn / barn / omsorgssvikt / foreldre,839.823,fiction,Skjønnlitteratur,,,,,,,
16047,100179447,URN:NBN:no-nb_digibok_2013120308103,Vis element,Robbo 4,"Tully , Tom / Bore , Olga May / Tønnesen , Asbjørn",,Stavanger,1994,Boing-klubben,nob,,823,fiction,Skjønnlitteratur,,,,,,,
16048,100180221,URN:NBN:no-nb_digibok_2013120508113,Vis element,Jakten på nyresteinen,"Idsøe , Vibeke / Egede-Nissen , Harald",,[Oslo],1994,Cappelen,nob,skjønnlitteratur / barnebøker / kroppen / fantastisk,839.823,fiction,Skjønnlitteratur,,,,,,,
16049,100181175,URN:NBN:no-nb_digibok_2013120908026,Vis element,Denne lille gutten,"Bradman , Tony / Williams , Jenny .",,Stavanger,1994,Go'boken,nob,,,,Skjønn,Skjønn,,,,,,
16050,100182110,URN:NBN:no-nb_digibok_2013121008141,Vis element,To og to : historien om Noas ark,"Lashbrook , Marilyn / Andersen , Heidi Lysåker / Britt , Stephanie McFetridge .",,Hovet,1994,Hermon,nob,Bibelhistorier,,,Fag,Fag,,,,,,
16051,100182397,URN:NBN:no-nb_digibok_2013121708127,Vis element,Jeg vil ikke! : historien om Jonas,"Lashbrook , Marilyn / Andersen , Heidi Lysåker / Britt , Stephanie McFetridge .",,Hovet,1994,Hermon,nob,Bibelhistorier,,,Fag,Fag,,,,,,
16052,100182398,URN:NBN:no-nb_digibok_2013121708128,Vis element,Noen å være glad i : historien om skapelsen,"Lashbrook , Marilyn / Andersen , Heidi Lysåker / Britt , Stephanie McFetridge .",,Hovet,1994,Hermon,nob,Bibelhistorier,,,Fag,Fag,,,,,,
16053,100182399,URN:NBN:no-nb_digibok_2013121708129,Vis element,Sauen i myra,"Tungesvik , Ola / Dahl , Bente",,[Asker],1994,Teknisk forl.,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16054,100186670,URN:NBN:no-nb_digibok_2014011508022,Vis element,Lille postbud og andre barnesanger,"Morisse , Bjørn / Lauenborg , Turi Frantze / Halvorsen , Hanne",,Oslo,1994,Bonnier Carlsen,nob,,839.821008,fiction,Fag,Fag,,,,,,
16055,100495388,URN:NBN:no-nb_digibok_2014012824007,Vis element,Norske skatter,"Prøysen , Alf / Zwilgmeyer , Dikken / Zwilgmeyer , Dikken / Vestly , Anne-Cath . / Haugen , Tormod / Moe , Jørgen / Løland , Rasmus / Scott , Gabriel / Bull , Jacob Breda / Hamsun , Marie / Gaarder , Jostein / Hjorth , Vigdis / Jaakola , Leena / Bringsværd , Tor Åge / Bjørnson , Bjørnstjerne / Egner , Thorbjørn / Louhi , Kristiina / Mohr , Siri E. / Jordfald , Øivind S. / Aanrud , Hans / Luvonen , Riikka",,[S.l.],1994,Bertmark Norge,nob,,,,Skjønn,Skjønn,,,,,,
16056,100192590,URN:NBN:no-nb_digibok_2014021906474,Vis element,"Svarte netter, hvite dager","Sverdrup , Kari / Rudi , Robert",,Oslo,1994,Tiden,nob,rehabilitering / habilitering / ungdomslitteratur / ungdomsbøker / funksjonshemmede / kjærlighet/kontakt,839.823,fiction,Skjønnlitteratur,,,,,,,
16057,100192089,URN:NBN:no-nb_digibok_2014021908034,Vis element,Blodsporet,"Ragde , Anne B. / Pavlović , Boro",,[Oslo],1994,Bokklubbens barn,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16058,100197114,URN:NBN:no-nb_digibok_2014031108251,Vis element,Ole Aleksander Filibom-bom-bom,"Vestly , Anne-Cath . / Vestly , Johan",,Oslo,1994,Tiden,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16059,100199168,URN:NBN:no-nb_digibok_2014040706167,Vis element,Rødfargen som forsvant,"Rygg , Eli / Andersen , Marita",,Oslo,1994,Exlex,nob,jul / lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16060,100200822,URN:NBN:no-nb_digibok_2014040708014,Vis element,H.C. Andersen. 2 : Prinsessen på erten ; Det er aldeles sant ; Vesle-Klaus og Store-Klaus,"Andersen , H. C. ( Hans Christian ) / Piotrowska , Małgorzata",,[Oslo],1994,Damm,nob,barnebøker / eventyr / danske,839.813,fiction,Skjønnlitteratur,,,,,,,
16061,100200093,URN:NBN:no-nb_digibok_2014040806085,Vis element,Det spøker på nissegården,"Ingulstad , Frid / Næsheim , Egil Torin",,[Oslo],1994,Damm,nob,barnebøker / eventyrskikkelser / jul / nisser,839.823,fiction,Skjønnlitteratur,,,,,,,
16062,100202568,URN:NBN:no-nb_digibok_2014041106101,Vis element,Nye eventyr,"Normann , Regine / Gjerding , Gerhard",,,1994,Lofotboka forl.,nob,Eventyr / Norsk folkediktning / barnebøker / eventyr / norske / norge,839.823,fiction,Skjønnlitteratur,,,,,,,
16063,100202933,URN:NBN:no-nb_digibok_2014050806077,Vis element,Kongens sendebud : fabel fra Eritrea,"Kahsay , Abiel / Kahsay , Abiel / Thorud , Maria Anjala / Stephansen , Na . / Lie , Branka . / Hentig , Urd von / Farah , Mohamed . / Chaudry , Sanobar Zia / Kosari , Farzaneh / Stokke , Marit Kirsti .",,Oslo,1994,Kulturbro forl.,nob,eritrea,,,Skjønn,Skjønn,,,,,,
16064,100205605,URN:NBN:no-nb_digibok_2014051308163,Vis element,Bibelpantomimer : til kirkeårets tekster. Hefte 7 : Tjene - ikke herske : 12.-20. søndag etter pinse + olsok,"Foss , Øyvind",,[Øysletta],1994,Ø. Foss,nob,Undervisning / Kristne kirke / Barn / Pantomime / lærebøker / grunnskolen / kristendomskunnskap,,,Faglitteratur,,,,,,,
16065,100205606,URN:NBN:no-nb_digibok_2014051308164,Vis element,Bibelpantomimer : til kirkeårets tekster. Hefte 8 : Salige er dere : 21. søndag etter pinse - siste søndag i kirkeåret,"Foss , Øyvind",,[Øysletta],1994,Ø. Foss,nob,Undervisning / Kristne kirke / Barn / Pantomime / lærebøker / grunnskolen / kristendomskunnskap,,,Faglitteratur,,,,,,,
16066,100207490,URN:NBN:no-nb_digibok_2014052308057,Vis element,Erobringen : ungdomsroman,"Newth , Mette",,[Oslo],1994,Tiden,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16067,100209911,URN:NBN:no-nb_digibok_2014062006092,Vis element,Gaveideer,"Joner , Tone Bergli / Knispel , Andreas / Hovland , Kirsti",,Oslo,1994,Allehånde,nob,Hobbybøker / hobbybøker / formingshobbyer / gaveideer / formingshobbier,745.59,,Faglitteratur,,,,,,,
16068,100211153,URN:NBN:no-nb_digibok_2014062006106,Vis element,Tårnbjørnen : spillet om tiden,"Mitchell , Ingelil / Mitchell , Ingelil",,[Oslo],1994,Cappelen,nob,billedbøker / tid / mytologi,839.823,fiction,Skjønnlitteratur,,,,,,,
16069,100209920,URN:NBN:no-nb_digibok_2014062306057,Vis element,Tom og Andersen feirer jul,"Skjelbred , Margaret / Grossmann , Kari",,Oslo,1994,Tiden : Bokklubbens barn,nob,jul / billedbøker / julefortellinger,839.823,fiction,Skjønnlitteratur,,,,,,,
16070,100211879,URN:NBN:no-nb_digibok_2014062307247,Vis element,Den Store fullmåneboka : fortellinger om spøkelser og trolldom. 1,,,Oslo,1994,Bokklubbens Barn,nob,skjønnlitteratur / barnebok / fortellinger / spøkelser / trolldomantologier,808.83,fiction,Skjønnlitteratur,,,,,,,
16071,100211883,URN:NBN:no-nb_digibok_2014062307253,Vis element,Den Store fullmåneboka : fortellinger om spøkelser og trolldom. 2,,,Oslo,1994,Bokklubbens Barn,nob,skjønnlitteratur / barnebok / spøkelser / trolldom / fortellingerantologier,808.83,fiction,Skjønnlitteratur,,,,,,,
16072,100212900,URN:NBN:no-nb_digibok_2014070108059,Vis element,Toya og Heidi,"Hjorth-Sørensen , Odd / Fredenlund , Tore",,Oslo,1994,Tiden,nob,Fjellsikring / barnebøker / redningsaksjoner,839.823,fiction,Skjønnlitteratur,,,,,,,
16073,100212206,URN:NBN:no-nb_digibok_2014070108115,Vis element,Tornerose og andre barnesanger,"Morisse , Bjørn / Halvorsen , Hanne / Lauenborg , Turi Frantze",,Oslo,1994,Bonnier Carlsen,nob,,839.821008,fiction,Fag,Fag,,,,,,
16074,100223551,URN:NBN:no-nb_digibok_2014070907150,Vis element,Barnas bok om sjøfiske,"Frøstrup , Johan Christian / Johnsen , Ketil",,[Oslo],1994,Damm,nob,Fiske / hobbybøker / fiske / sportsfiske / saltvannsfiske / fisk,799.1,,Faglitteratur,,,,,,,
16075,100221022,URN:NBN:no-nb_digibok_2014072305065,Vis element,Endelig jul!,"Lund , Reidar / Johnsen , Augon",,Bergen,1994,Eide,nob,jul / fortellinger / barnebøker / hjelpsomhet / familien / lettleste / bøker,839.823,fiction,Skjønnlitteratur,,,,,,,
16076,100223632,URN:NBN:no-nb_digibok_2014080406118,Vis element,"Faktabok med oppgaver til ""Øye på-""","Mørk , Inger Johanne",,Oslo,1994,Andresen & Butenschøn,nob,Geografi / verdenshistorie / india / kambodsja / indonesia / mosambik / tanzania / zambia / brasil / peru / guatemala / latvia,909,,Faglitteratur,,,,,,,
16077,100220123,URN:NBN:no-nb_digibok_2014081108020,Vis element,Falskmyntnerbanden,"Strøm , Johan-Arnt / Kvarv , Tor",,Kristiansund,1994,Th. Blaasværs forl.,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16078,100217509,URN:NBN:no-nb_digibok_2014081207106,Vis element,Rein og piratene,"Jónsson , Jón Sveinbjørn / Sharp , Chris",,[Oslo],1994,Damm,nob,lettlesingsbøker / barnebøker / historie / slaveri / lettlest / barn,839.823,fiction,Skjønnlitteratur,,,,,,,
16079,100224176,URN:NBN:no-nb_digibok_2014090908176,Vis element,Sirenene synger,"Fretheim , Tor",,Oslo,1994,Gyldendal,nob,Sicilia / Skilsmisse / Kulturforskjeller,839.823,fiction,Skjønnlitteratur,,,,,,,
16080,100227752,URN:NBN:no-nb_digibok_2014092408005,Vis element,Alle barna ... 33 1/3,"Samuelsen , Svein / Roeim , Jørn",,[Oslo],1994,Ex libris,nob,Leker / Vitser,839.827008,fiction,Skjønnlitteratur,,,,,,,
16081,100227783,URN:NBN:no-nb_digibok_2014092408037,Vis element,Tigeren og den store skattejakten,"Sandsmark , Jostein H. ( Jostein Holmedahl ) / Boge , Bjørn Mike",,Straume,1994,Sambåndet,nob,,839.823,fiction,Skjønnlitteratur,,,,,,,
16082,100226252,URN:NBN:no-nb_digibok_2014092506103,Vis element,Ole Klekk-i-fjord og den store laksekrigen,"Moltu , Tor / Sondresen , Birgitta",,[Kokstad],1994,Tomo Publ.,nob,,839.827,fiction,Skjønnlitteratur,,,,,,,
16083,100227967,URN:NBN:no-nb_digibok_2014100106009,Vis element,Simon og Kaia tisser : en liten sinnabok,"Dahle , Gro / Ribe , Eldbjørg",,[Oslo],1994,Cappelen,nob,billedbøker / renslighet / følelser / skjønnlitteratur / barnebøker / sinne / søsken,839.823,fiction,Skjønnlitteratur,,,,,,,
16084,100235675,URN:NBN:no-nb_digibok_2014111108397,Vis element,Tarzan på loftet,"Hauger , Torill Thorstad / Hauger , Torill Thorstad",,Oslo,1994,Damm,nob,,,,Skjønn,Skjønn,,,,,,
